filename	bjd	ew	asym	
HARPS.2010-03-23T05.35.06.938	2455278.73507	-0.0018348635435297255	0.01576007231921195
HARPS.2010-03-23T05.38.26.910	2455278.73738	-0.0010927409719531799	0.011856104169342352
HARPS.2010-03-23T05.42.52.925	2455278.74046	-0.0010192270577238595	0.029633685224010997
HARPS.2010-03-23T05.37.20.175	2455278.73662	-0.0008047071079338671	0.008996142307347577
HARPS.2010-03-23T05.40.39.918	2455278.73892	-0.0009084930820892847	0.021455164305805963
HARPS.2010-03-23T05.41.46.922	2455278.7397	-0.0014647036458513047	0.019480831950881905
HARPS.2010-03-23T05.34.00.274	2455278.7343	-0.000557834620369832	0.014159582559995054
HARPS.2010-03-23T05.39.33.014	2455278.73816	-0.0004626213531724657	0.013087137429861562
HARPS.2010-03-23T05.43.59.899	2455278.7412400004	-0.0004392270046971617	0.020581747240218773
HARPS.2010-03-23T05.45.06.973	2455278.74201	-0.001947591360209911	0.026799728936564238
HARPS.2010-03-23T05.46.14.177	2455278.7428	-0.0004369302235988115	0.027183055881969675
HARPS.2010-03-23T05.48.27.925	2455278.74434	-0.0011536408199920342	0.01941340863251395
HARPS.2010-03-23T07.05.53.762	2455278.79811	-0.0010299586812532653	0.019935786590176696
HARPS.2010-03-23T05.47.21.191	2455278.74357	-0.0012201125576469015	0.021915945582325458
HARPS.2010-03-23T07.07.00.166	2455278.79889	-0.0007811471152342637	0.0035486592907958414
HARPS.2010-03-23T07.08.07.090	2455278.79966	-0.0011369399124997182	0.01411105389225753
HARPS.2010-03-23T07.09.13.914	2455278.80043	-0.0008650404290503966	0.024603180921129675
HARPS.2010-03-23T07.10.20.928	2455278.8012	-0.0011295258587980786	0.019849857375920377
HARPS.2010-03-23T07.11.27.932	2455278.80198	-0.000504644847497088	0.012450398307845556
HARPS.2010-03-23T07.12.34.916	2455278.80276	-0.0012673039425535693	0.01577825699018298
HARPS.2010-03-23T07.15.55.087	2455278.80508	-0.0010917924749107187	0.021891461135606805
HARPS.2010-03-23T07.14.48.923	2455278.80431	-0.0009894067273105258	0.02023345158400336
HARPS.2010-03-23T07.17.02.171	2455278.80586	-0.0013010662756309263	0.008309357869357825
HARPS.2010-03-23T07.13.41.910	2455278.80353	-0.001115739174230971	0.02314550203649357
HARPS.2010-03-23T07.18.09.095	2455278.80663	-0.001553432990730789	0.0284267509572812
HARPS.2010-03-23T07.19.15.939	2455278.8074	-0.00033124491943649944	0.003068493130983674
HARPS.2010-03-23T07.20.21.932	2455278.80816	-0.0013541216066700957	0.02316947914872214
HARPS.2010-03-23T08.47.13.212	2455278.8684900003	-0.0011666724702455384	0.012622477380850095
HARPS.2010-03-23T08.48.19.916	2455278.86925	-0.0004077696185090581	0.021065020974981752
HARPS.2010-03-23T08.50.33.934	2455278.8708	-0.00030435559528992306	0.014530588954746126
HARPS.2010-03-23T08.51.40.917	2455278.87158	-0.0010296257156424556	0.0172407967395648
HARPS.2010-03-23T08.49.26.920	2455278.87003	-0.0012454641180742296	0.02637723714479423
HARPS.2010-03-23T08.52.47.912	2455278.87235	-0.0006332551557712137	0.01854482494481624
HARPS.2010-03-23T08.53.54.925	2455278.87313	-0.0012227410156616433	0.026765729915098402
HARPS.2010-03-23T08.55.01.930	2455278.87391	-0.0017753214920402114	0.016687503901589906
HARPS.2010-03-23T08.56.09.203	2455278.87469	-0.0010629322439621592	0.018031408268637583
HARPS.2010-03-23T08.57.16.097	2455278.87547	-0.0005757653480389015	0.013026117797643288
HARPS.2010-03-23T08.58.22.901	2455278.87623	-0.0009025121565892313	0.020540281825061846
HARPS.2010-03-23T08.59.29.904	2455278.87701	-0.0005971446464722059	0.02479404177453859
HARPS.2010-03-24T05.24.30.669	2455279.72777	-0.0007606062048712465	0.021467138483405757
HARPS.2010-03-24T05.25.38.172	2455279.72855	-0.0008191498876574452	0.022910333133681293
HARPS.2010-03-24T05.26.45.176	2455279.72933	-0.0006169841106029653	0.017857546725652873
HARPS.2010-03-24T05.27.52.150	2455279.7301	-0.0005006022489053045	0.017947419548790866
HARPS.2010-03-24T05.28.58.903	2455279.73087	-0.0007960611925944409	0.025335898353606612
HARPS.2010-03-24T05.30.05.927	2455279.7316400004	-0.00020975913513265678	0.01700333570631052
HARPS.2010-03-24T05.31.11.902	2455279.73241	-0.0016465883764115734	0.026544867888283363
HARPS.2010-03-24T05.32.18.895	2455279.73318	-0.0009011918410117789	0.02222593880080226
HARPS.2010-03-24T05.33.25.909	2455279.73396	-0.0013780680524450902	0.030446628723592273
HARPS.2010-03-24T05.34.32.913	2455279.73473	-0.0007758798014753565	0.01999196287022298
HARPS.2010-03-24T05.35.40.186	2455279.73552	-0.0010049580678862192	0.029748975212611883
HARPS.2010-03-24T05.36.47.171	2455279.7363	-0.0007549106746658993	0.02925240032492782
HARPS.2010-03-24T05.37.54.164	2455279.7370700003	-0.0016128545549595	0.0123740673386179
HARPS.2010-03-24T07.27.36.444	2455279.81326	-0.0014519315907166722	0.03147626463283282
HARPS.2010-03-24T05.39.00.939	2455279.73784	-0.0005070017129550205	0.018584972272483236
HARPS.2010-03-24T07.28.42.928	2455279.81402	-0.0010263634339542122	0.02787206611093851
HARPS.2010-03-24T07.29.49.912	2455279.8148	-0.00017157126354205268	0.008936243178052306
HARPS.2010-03-24T07.30.56.906	2455279.81557	-0.0007096085107875725	0.02548226044947355
HARPS.2010-03-24T07.32.03.919	2455279.81635	-0.0005480855570666132	0.025912901158967716
HARPS.2010-03-24T07.33.10.923	2455279.8171200003	-0.001062112498257804	0.025660126668663352
HARPS.2010-03-24T07.34.16.917	2455279.81789	-0.0015949845034965474	0.023025097387387783
HARPS.2010-03-24T07.35.23.990	2455279.81866	-0.0011645667256422684	0.01417155075179899
HARPS.2010-03-24T07.37.38.178	2455279.82023	-0.000262041674432222	0.016550158104019608
HARPS.2010-03-24T07.36.31.445	2455279.81945	-0.0005232011272089973	0.025803468054195422
HARPS.2010-03-24T07.38.44.902	2455279.82099	-0.0009274672705012766	0.027412962288133835
HARPS.2010-03-24T07.40.58.900	2455279.82254	-0.0010635983092269713	0.018582328248189506
HARPS.2010-03-24T07.42.05.904	2455279.82332	-0.0012552095146714853	0.017502759201185825
HARPS.2010-03-24T09.18.03.077	2455279.88996	-0.0011309610689020583	0.005640887128288474
HARPS.2010-03-24T09.19.09.911	2455279.89073	-0.0006105976091382372	0.0277281781667863
HARPS.2010-03-24T09.20.15.885	2455279.8914900003	-0.0009553727230816645	0.03009849770943207
HARPS.2010-03-24T09.21.22.908	2455279.89227	-0.00041046141297295074	0.025828457220756773
HARPS.2010-03-24T09.22.29.912	2455279.89304	0.0001847442972094989	0.013923739228127285
HARPS.2010-03-24T09.23.36.916	2455279.89382	-0.001159703194092547	0.02393596754427829
HARPS.2010-03-24T09.24.43.910	2455279.89459	-0.0013842451614390968	0.03054481612495874
HARPS.2010-03-24T09.25.51.183	2455279.89538	-0.0006176404625288976	0.020903052569778202
HARPS.2010-03-24T09.26.58.107	2455279.89616	-8.734612634211955e-07	0.028311252736848314
HARPS.2010-03-24T09.28.05.091	2455279.89693	-0.0008808357225726834	0.014343016743599835
HARPS.2010-03-24T09.29.11.895	2455279.8977	0.0001910066334625536	0.014805975748651723
HARPS.2010-03-24T09.31.25.912	2455279.89925	-0.0006087928006312867	0.02689254857788337
HARPS.2010-03-24T09.30.18.919	2455279.89847	-0.00033546418170751253	0.023485390350894586
HARPS.2010-03-25T05.22.55.184	2455280.72673	7.733496231015623e-06	0.010500545520556015
HARPS.2010-03-24T09.32.32.927	2455279.90002	-0.0008310708295853691	0.022413356450710964
HARPS.2010-03-25T05.24.01.948	2455280.72749	-0.0006668594390868309	0.010349057924106453
HARPS.2010-03-25T05.26.16.057	2455280.72905	-0.0009875075747336147	0.022648061446743806
HARPS.2010-03-25T05.25.08.902	2455280.72827	-0.0010405227202565036	0.01997843343113581
HARPS.2010-03-25T05.27.00.399	2455280.72956	-0.0004712942935984771	0.02466881370329288
HARPS.2010-03-25T05.28.07.023	2455280.73034	-0.0006386289928541924	0.005590507612521112
HARPS.2010-03-25T05.29.13.916	2455280.7311	-0.0008019514809068413	0.01444794392220572
HARPS.2010-03-25T05.30.20.900	2455280.73188	-0.0008202008575592337	0.014998806754896288
HARPS.2010-03-25T05.31.27.994	2455280.73265	-0.000535195707211471	0.02013034524769408
HARPS.2010-03-25T05.32.35.048	2455280.73344	-0.0010179513118499012	0.02535708448385743
HARPS.2010-03-25T05.34.48.926	2455280.73498	-0.0005042489393216939	0.021534377760078605
HARPS.2010-03-25T05.33.42.032	2455280.73422	-0.0007297761354689979	0.019528961948534485
HARPS.2010-03-25T05.35.56.040	2455280.73577	-0.0008507468921808974	0.025234668923991066
HARPS.2010-03-25T05.37.03.054	2455280.73654	-0.0007289572018234543	0.013503068560477782
HARPS.2010-03-25T07.43.28.622	2455280.8243400003	-0.0006102047662334938	0.01768160436795907
HARPS.2010-03-25T07.44.34.906	2455280.8251	-0.000749247135788985	0.017162720954414623
HARPS.2010-03-25T07.45.42.040	2455280.82589	-0.0008642451391876684	0.015914602968932767
HARPS.2010-03-25T07.46.49.034	2455280.82666	-0.0002786914761661294	0.012138658423708093
HARPS.2010-03-25T07.47.56.038	2455280.82744	-0.0005752900130344848	0.022684871595122114
HARPS.2010-03-25T07.49.02.912	2455280.8282	-0.0004980959668142756	0.024932736886488116
HARPS.2010-03-25T07.50.09.915	2455280.82898	-0.0011239817506500242	0.02181351313531754
HARPS.2010-03-25T07.51.17.129	2455280.82977	-0.0010441785374911844	0.024578024477791227
HARPS.2010-03-25T07.52.24.011	2455280.83054	-0.000894961876649536	0.014956775903473774
HARPS.2010-03-25T07.53.31.057	2455280.83132	-0.0007841851140125997	0.021007283834357238
HARPS.2010-03-25T07.54.37.911	2455280.83208	-0.0010353729252445475	0.01674712168358683
HARPS.2010-03-25T07.55.44.995	2455280.83286	-0.0006958003148758285	0.007573186138878363
HARPS.2010-03-25T07.57.59.033	2455280.83442	-0.000799033869845	0.015546868126746438
HARPS.2010-03-25T07.56.52.059	2455280.8336400003	-0.0006580670621723489	0.022944058022127622
HARPS.2010-03-25T09.26.47.531	2455280.89609	-0.0004281910553123804	0.018999287539316123
HARPS.2010-03-25T09.27.55.384	2455280.89688	-0.0006072737389549662	0.020491331624410414
HARPS.2010-03-25T09.29.01.918	2455280.89764	-0.00033843390538124823	0.014726470686192372
HARPS.2010-03-25T09.30.08.912	2455280.89842	-0.0011090673794998925	0.014881215326501218
HARPS.2010-03-25T09.31.15.966	2455280.8991900003	-0.0005952384284868005	0.017457503116110273
HARPS.2010-03-25T09.32.23.040	2455280.89998	-0.0009482372631166397	0.02523630117713227
HARPS.2010-03-25T09.34.36.898	2455280.9015200003	-0.00045877031639178246	0.023718721171490542
HARPS.2010-03-25T09.33.30.044	2455280.90075	-0.0003768405200502595	0.012261576345015901
HARPS.2010-03-25T09.35.43.992	2455280.90229	-0.0004994148811935232	0.01405068216963623
HARPS.2010-03-25T09.36.51.045	2455280.90308	-0.000723962385977691	0.007568895369280737
HARPS.2010-03-25T09.37.58.040	2455280.90386	-0.0017280354889349112	0.027709321116676233
HARPS.2010-03-25T09.39.05.254	2455280.90463	-0.0005277682958475165	0.017543186585655124
HARPS.2010-03-26T05.24.32.997	2455281.72791	-0.0004591439921680713	0.005618032420555252
HARPS.2010-03-26T05.25.40.041	2455281.7287	-0.0010610772930441698	0.021770861157200616
HARPS.2010-03-26T05.26.47.044	2455281.72947	-0.0003761695145985019	0.012794038742159786
HARPS.2010-03-26T05.27.54.039	2455281.73025	-0.0007538582198750984	0.011105060667645938
HARPS.2010-03-26T05.29.00.912	2455281.73101	-0.0011714335378784455	0.01446529318092482
HARPS.2010-03-26T05.30.07.906	2455281.73179	-0.0006716781136844213	0.01868028313268788
HARPS.2010-03-26T05.31.14.960	2455281.73256	-0.0007812338755683512	0.011620316845993184
HARPS.2010-03-26T05.32.22.044	2455281.73335	-0.0008142760011179962	0.009839682016313356
HARPS.2010-03-26T05.33.29.058	2455281.73413	-0.0007330454512621375	0.013905647794951848
HARPS.2010-03-26T05.34.35.912	2455281.73489	-0.0007216849340350119	0.01390383942899498
HARPS.2010-03-26T05.35.43.056	2455281.73568	-0.0013042840482418673	0.01112543292378354
HARPS.2010-03-26T05.36.50.030	2455281.73645	-0.0006735574088029269	0.009101782482038523
HARPS.2010-03-26T05.37.57.033	2455281.73723	-7.113417721554177e-05	0.020082227995817936
HARPS.2010-03-26T05.39.03.907	2455281.7379900003	-0.0008521909086791364	0.02047462087748031
HARPS.2010-03-26T07.35.08.930	2455281.81861	-0.0005227386829779764	0.014287558966504688
HARPS.2010-03-26T07.36.16.044	2455281.8194	-0.0003603287718984662	0.010120306674329727
HARPS.2010-03-26T07.37.23.008	2455281.82017	-0.0009479445678738486	0.0006029867344410356
HARPS.2010-03-26T07.38.29.902	2455281.82094	0.00012895537970820825	0.0067501364087974025
HARPS.2010-03-26T07.39.36.907	2455281.82171	-7.810271455542546e-05	0.01595399268375408
HARPS.2010-03-26T07.40.44.230	2455281.8225	-0.0005118420775301988	0.009007201314713775
