filename	bjd	ew	asym	
HARPS.2010-03-23T05.35.06.938	2455278.73507	-0.00041562645439313065	-0.009524143996162415
HARPS.2010-03-23T05.38.26.910	2455278.73738	0.00026599240614315795	-0.01792752361273786
HARPS.2010-03-23T05.42.52.925	2455278.74046	0.0006481414691029205	-0.01863198576430425
HARPS.2010-03-23T05.37.20.175	2455278.73662	0.0004630051270461261	-0.010336726139882568
HARPS.2010-03-23T05.40.39.918	2455278.73892	0.0004904103561815369	-0.01194439145118742
HARPS.2010-03-23T05.41.46.922	2455278.7397	-3.909829632432228e-05	-0.009297752988981056
HARPS.2010-03-23T05.34.00.274	2455278.7343	0.0010367127176437968	-0.008834385025478286
HARPS.2010-03-23T05.39.33.014	2455278.73816	-3.0002457241006263e-05	-0.0034306813130956515
HARPS.2010-03-23T05.43.59.899	2455278.7412400004	-0.0005369828395062309	-0.006407897594459033
HARPS.2010-03-23T05.45.06.973	2455278.74201	0.0009728349420347555	-0.006858768084877065
HARPS.2010-03-23T05.46.14.177	2455278.7428	0.0006390353125924164	-0.012534934592423497
HARPS.2010-03-23T05.48.27.925	2455278.74434	0.001306665639256331	-0.0005183940332877945
HARPS.2010-03-23T07.05.53.762	2455278.79811	0.0006172898193122034	-0.004042720690767609
HARPS.2010-03-23T05.47.21.191	2455278.74357	-0.00019515679885360413	-0.012459211356388389
HARPS.2010-03-23T07.07.00.166	2455278.79889	0.0010216028995716035	-0.008879608609081435
HARPS.2010-03-23T07.08.07.090	2455278.79966	0.00014090682173340424	-0.0026007996930934585
HARPS.2010-03-23T07.09.13.914	2455278.80043	0.0011944884840824894	-0.0050869292929334176
HARPS.2010-03-23T07.10.20.928	2455278.8012	0.00037146920963437017	-0.012540946153214216
HARPS.2010-03-23T07.11.27.932	2455278.80198	0.0004864731426151512	-0.008390204740657659
HARPS.2010-03-23T07.12.34.916	2455278.80276	-0.0011213249130390685	-0.009602002355013628
HARPS.2010-03-23T07.15.55.087	2455278.80508	0.0012519870122893104	-0.012806599342461311
HARPS.2010-03-23T07.14.48.923	2455278.80431	0.001234106179656195	-0.016525687584271642
HARPS.2010-03-23T07.17.02.171	2455278.80586	0.0003612510928513073	7.418330895936354e-05
HARPS.2010-03-23T07.13.41.910	2455278.80353	0.0015236787475802714	-0.021787957402426894
HARPS.2010-03-23T07.18.09.095	2455278.80663	8.47373130436242e-05	-0.007699321217297772
HARPS.2010-03-23T07.19.15.939	2455278.8074	-0.00017945998572670182	0.0008829403937722358
HARPS.2010-03-23T07.20.21.932	2455278.80816	0.000491398262744399	-0.0104820085004107
HARPS.2010-03-23T08.47.13.212	2455278.8684900003	0.00043925442507251845	-0.011028727522875426
HARPS.2010-03-23T08.48.19.916	2455278.86925	3.865611399283662e-05	-0.010358971930572003
HARPS.2010-03-23T08.50.33.934	2455278.8708	-0.00015771756147533344	-0.0026518352107557375
HARPS.2010-03-23T08.51.40.917	2455278.87158	0.0010463186626532555	-0.004357274588916993
HARPS.2010-03-23T08.49.26.920	2455278.87003	9.150255342122896e-05	-0.007610069022755073
HARPS.2010-03-23T08.52.47.912	2455278.87235	0.0006281190296588284	-0.003468236758480847
HARPS.2010-03-23T08.53.54.925	2455278.87313	0.0003188354522771308	-0.0017199385643176246
HARPS.2010-03-23T08.55.01.930	2455278.87391	8.986062363447433e-05	-0.013337769451424397
HARPS.2010-03-23T08.56.09.203	2455278.87469	0.0006876904303180574	-0.004613580553897378
HARPS.2010-03-23T08.57.16.097	2455278.87547	-0.0003069004299078851	-0.012341772428812625
HARPS.2010-03-23T08.58.22.901	2455278.87623	0.0009389681608414631	-0.006069075583090777
HARPS.2010-03-23T08.59.29.904	2455278.87701	-0.0001143814033489321	-0.007873832758566013
HARPS.2010-03-24T05.24.30.669	2455279.72777	0.0012008315254202245	-0.0026254476658976733
HARPS.2010-03-24T05.25.38.172	2455279.72855	-9.129584642211618e-05	-0.010731931474745493
HARPS.2010-03-24T05.26.45.176	2455279.72933	-0.0006354326654270643	-0.007847260101594644
HARPS.2010-03-24T05.27.52.150	2455279.7301	0.0005311987129161793	-0.0020123474125607332
HARPS.2010-03-24T05.28.58.903	2455279.73087	0.0010616727652281578	-0.003088829163867546
HARPS.2010-03-24T05.30.05.927	2455279.7316400004	6.515669415601045e-05	-0.00958118608333236
HARPS.2010-03-24T05.31.11.902	2455279.73241	-0.00045522195696826484	-0.011826884020132211
HARPS.2010-03-24T05.32.18.895	2455279.73318	-0.00039932872438545517	-0.010389253774574447
HARPS.2010-03-24T05.33.25.909	2455279.73396	0.0007407611280092072	-0.008826569972752552
HARPS.2010-03-24T05.34.32.913	2455279.73473	0.0008513671125107834	-0.00524910614035401
HARPS.2010-03-24T05.35.40.186	2455279.73552	0.00036500057634346946	-0.006492226987606098
HARPS.2010-03-24T05.36.47.171	2455279.7363	0.00011094485880931944	-0.001180299544505936
HARPS.2010-03-24T05.37.54.164	2455279.7370700003	0.0007480338774261276	-0.0017434040189111544
HARPS.2010-03-24T07.27.36.444	2455279.81326	0.001488021394732823	-0.00296177091691463
HARPS.2010-03-24T05.39.00.939	2455279.73784	-0.0010253453814251011	-0.010231187491746008
HARPS.2010-03-24T07.28.42.928	2455279.81402	-0.00015421761213455968	-0.004821803757828924
HARPS.2010-03-24T07.29.49.912	2455279.8148	-0.00011327759845443281	-0.007280020145152943
HARPS.2010-03-24T07.30.56.906	2455279.81557	0.0009777451648664433	-0.0022963147858583444
HARPS.2010-03-24T07.32.03.919	2455279.81635	-0.00018938049843214498	-0.004753221119072393
HARPS.2010-03-24T07.33.10.923	2455279.8171200003	0.000903671350516983	-0.010380805157472639
HARPS.2010-03-24T07.34.16.917	2455279.81789	-0.0007504507794914226	-0.0031084525464530888
HARPS.2010-03-24T07.35.23.990	2455279.81866	0.0006242858596903789	-0.006631688929499946
HARPS.2010-03-24T07.37.38.178	2455279.82023	0.00048174490341396054	-0.003743214519034699
HARPS.2010-03-24T07.36.31.445	2455279.81945	0.00045691594017862756	-0.0011092716334828445
HARPS.2010-03-24T07.38.44.902	2455279.82099	0.0008751311719434781	0.002934982334140135
HARPS.2010-03-24T07.40.58.900	2455279.82254	0.0010372247138224799	-0.021146673366188473
HARPS.2010-03-24T07.42.05.904	2455279.82332	0.0004637487124287952	0.003252103116595406
HARPS.2010-03-24T09.18.03.077	2455279.88996	0.00046453744387371345	-0.0012576454904270618
HARPS.2010-03-24T09.19.09.911	2455279.89073	0.0007269362306519299	-0.008103429945462093
HARPS.2010-03-24T09.20.15.885	2455279.8914900003	-0.0003994153211883903	0.0025703675424182393
HARPS.2010-03-24T09.21.22.908	2455279.89227	0.0009255543276644495	-0.0006174705399920599
HARPS.2010-03-24T09.22.29.912	2455279.89304	0.0003629917475173508	-0.0030472706015860496
HARPS.2010-03-24T09.23.36.916	2455279.89382	-0.00040311363857240776	-0.001768468118225952
HARPS.2010-03-24T09.24.43.910	2455279.89459	-0.0013863339457203915	-0.014628685275553277
HARPS.2010-03-24T09.25.51.183	2455279.89538	0.0008363357713811013	-0.011494609350816365
HARPS.2010-03-24T09.26.58.107	2455279.89616	0.0009504333829607886	-0.005015828586240723
HARPS.2010-03-24T09.28.05.091	2455279.89693	0.0007096875970902708	-0.0013645151073273798
HARPS.2010-03-24T09.29.11.895	2455279.8977	0.0010834957328377023	-0.008653200997944976
HARPS.2010-03-24T09.31.25.912	2455279.89925	-0.00016363635769900523	-0.00255683736345802
