filename	bjd	ew	asym	
HARPS.2010-03-23T05.38.26.910	2455278.73738	0.00038177693158940345	-0.007491573145676944
HARPS.2010-03-23T05.41.46.922	2455278.7397	-0.0006722511680470856	0.0008426562518450975
HARPS.2010-03-23T05.34.00.274	2455278.7343	-0.0004172765643052716	-0.0022211507538212327
HARPS.2010-03-23T05.35.06.938	2455278.73507	0.0002751579883765057	-0.004858056467457406
HARPS.2010-03-23T05.37.20.175	2455278.73662	-0.00027484633780863586	-0.0069858875746716675
HARPS.2010-03-23T05.40.39.918	2455278.73892	0.0011223374778562395	-0.0021002849787166156
HARPS.2010-03-23T05.42.52.925	2455278.74046	8.342451874789208e-06	-0.002036960585820813
HARPS.2010-03-23T05.39.33.014	2455278.73816	-7.981697756790465e-05	0.00473415242570685
HARPS.2010-03-23T05.45.06.973	2455278.74201	-0.001082427004920261	0.00458547893082728
HARPS.2010-03-23T05.43.59.899	2455278.7412400004	-0.0001918489223095037	-0.0028924861067345375
HARPS.2010-03-23T07.05.53.762	2455278.79811	-0.00010722152024421373	-0.003920939195243833
HARPS.2010-03-23T07.07.00.166	2455278.79889	0.00020834648677180178	0.004887902071372019
HARPS.2010-03-23T05.47.21.191	2455278.74357	5.1817514592597756e-05	-0.007031676899381001
HARPS.2010-03-23T05.48.27.925	2455278.74434	-0.00064287556419562	0.005092464375007433
HARPS.2010-03-23T07.08.07.090	2455278.79966	1.8716790601259778e-05	0.0024491744000147975
HARPS.2010-03-23T05.46.14.177	2455278.7428	0.00028484957797934727	0.003017958710132995
HARPS.2010-03-23T07.09.13.914	2455278.80043	-0.001968089743817008	0.0009244995798196598
HARPS.2010-03-23T07.10.20.928	2455278.8012	-0.00019253839895413952	-0.005585720229090874
HARPS.2010-03-23T07.11.27.932	2455278.80198	0.0012877692821337068	0.004907095477142631
HARPS.2010-03-23T07.13.41.910	2455278.80353	0.002289500377767126	-0.007218279126030125
HARPS.2010-03-23T07.14.48.923	2455278.80431	-0.0003272012254862439	0.0035505510749332947
HARPS.2010-03-23T07.12.34.916	2455278.80276	0.00034863294878173957	-0.007724825859753315
HARPS.2010-03-23T07.17.02.171	2455278.80586	0.00027320766342809103	0.007925102290730623
HARPS.2010-03-23T07.15.55.087	2455278.80508	-0.0010172696715822827	0.006890179483085346
HARPS.2010-03-23T07.18.09.095	2455278.80663	0.00045985672782121716	0.007210870969257099
HARPS.2010-03-23T07.19.15.939	2455278.8074	0.000185462813652776	0.0006906883935546837
HARPS.2010-03-23T07.20.21.932	2455278.80816	-0.0003273755528328366	0.0006695997116410446
HARPS.2010-03-23T08.47.13.212	2455278.8684900003	-0.0006868016936652534	0.0078076181791187915
HARPS.2010-03-23T08.50.33.934	2455278.8708	0.0003490944896256538	0.007145094997188295
HARPS.2010-03-23T08.49.26.920	2455278.87003	0.0008372040808543968	-0.006623926441338468
HARPS.2010-03-23T08.51.40.917	2455278.87158	0.001202834786515569	0.0018886136816805843
HARPS.2010-03-23T08.48.19.916	2455278.86925	0.0009164080888086502	-0.008238554299912715
HARPS.2010-03-23T08.52.47.912	2455278.87235	-0.0006787607224331683	0.0026017085236007542
HARPS.2010-03-23T08.53.54.925	2455278.87313	0.00038570165602905336	0.005852035611743522
