filename	bjd	ew	asym	
HARPS.2010-06-01T23.11.51.057	2455349.4709	-0.11295297651235378	-0.6937329446826106
HARPS.2010-06-04T23.08.11.865	2455352.46825	-0.006700213969340452	-0.7501941491693286
HARPS.2010-06-03T23.20.40.541	2455351.47697	-0.01155968678397273	-0.8356995504836003
HARPS.2010-06-02T05.48.50.103	2455349.74658	-0.08771433433069964	-0.6847184781539185
HARPS.2010-06-07T23.10.34.877	2455355.46985	-0.025321666836650075	-0.6238752947848304
HARPS.2010-06-05T23.01.12.868	2455353.46338	-0.02919565601717695	-0.362646969102683
HARPS.2010-06-06T22.52.26.332	2455354.45727	-0.02601707952226122	-0.6346212022866491
HARPS.2010-06-08T05.04.04.255	2455355.71533	-0.023398256511855033	-0.17129490657137014
HARPS.2010-06-11T22.54.41.879	2455359.45876	-0.019135030582293874	-0.02020219204340279
HARPS.2010-06-12T01.01.37.284	2455359.5468900003	0.0055927037163321204	0.2890017376787273
