filename	bjd	ew	asym	
HARPS.2010-03-23T05.38.26.910	2455278.73738	-0.0019987548153700763	-0.008804726656641781
HARPS.2010-03-23T05.41.46.922	2455278.7397	-0.002144110548483814	-0.0018441433787532713
HARPS.2010-03-23T05.34.00.274	2455278.7343	-0.002999015491017117	-0.005669789163396999
HARPS.2010-03-23T05.35.06.938	2455278.73507	-0.003108595861085417	-0.0026066553233845546
HARPS.2010-03-23T05.37.20.175	2455278.73662	-0.0031489635516977125	-0.0075503009325628145
HARPS.2010-03-23T05.40.39.918	2455278.73892	-0.00046797117364099586	0.003454524221849553
HARPS.2010-03-23T05.42.52.925	2455278.74046	-0.0020078309358335174	0.00639606652116953
HARPS.2010-03-23T05.39.33.014	2455278.73816	-0.0025817141749185863	0.0016358716761868397
HARPS.2010-03-23T05.45.06.973	2455278.74201	-0.002743098201403039	-0.0018732006212778263
HARPS.2010-03-23T05.43.59.899	2455278.7412400004	-0.0020568410856417357	-0.010168464283924594
HARPS.2010-03-23T07.05.53.762	2455278.79811	-0.002191629941628439	-0.00440156384619339
HARPS.2010-03-23T07.07.00.166	2455278.79889	-0.0017481542899752305	-0.006591442702821526
HARPS.2010-03-23T05.47.21.191	2455278.74357	-0.003722722439992763	0.0003266742445975357
HARPS.2010-03-23T05.48.27.925	2455278.74434	-0.0008636387013250387	-0.003489852861722431
HARPS.2010-03-23T07.08.07.090	2455278.79966	-0.0013675126474117308	-0.006460468539277953
HARPS.2010-03-23T05.46.14.177	2455278.7428	-0.0011119286430627052	-0.00459075533230191
HARPS.2010-03-23T07.09.13.914	2455278.80043	-0.002235208927251454	0.0025326027184038313
HARPS.2010-03-23T07.10.20.928	2455278.8012	-0.0009716958261417705	-0.002664954711064871
HARPS.2010-03-23T07.11.27.932	2455278.80198	-0.001847110127776184	-0.008176317237321484
HARPS.2010-03-23T07.13.41.910	2455278.80353	-0.002210253569783189	-0.009316011496111498
HARPS.2010-03-23T07.14.48.923	2455278.80431	-0.0034288645992064035	-0.015155002732231804
HARPS.2010-03-23T07.12.34.916	2455278.80276	-0.0026094372454275594	-0.00545559704404508
HARPS.2010-03-23T07.17.02.171	2455278.80586	-0.0026942495511018067	-0.005924069318528735
HARPS.2010-03-23T07.15.55.087	2455278.80508	-0.002119548799782008	-0.00680797406350675
HARPS.2010-03-23T07.18.09.095	2455278.80663	-0.003068413161059349	0.006599455553850442
HARPS.2010-03-23T07.19.15.939	2455278.8074	-0.0015566499519432397	-0.005460667177780376
HARPS.2010-03-23T07.20.21.932	2455278.80816	-0.0025483341741695266	-0.015470021975440451
HARPS.2010-03-23T08.47.13.212	2455278.8684900003	-0.0028551486863773244	-0.014120324386087235
HARPS.2010-03-23T08.49.26.920	2455278.87003	-0.0022131139103981996	-0.007423639137526639
HARPS.2010-03-23T08.50.33.934	2455278.8708	-0.0012735038157251982	-0.0033941105337371713
HARPS.2010-03-23T08.51.40.917	2455278.87158	-0.003928717783438782	-0.008254528572948283
HARPS.2010-03-23T08.48.19.916	2455278.86925	-0.0018455188472776066	0.00020525274333094146
HARPS.2010-03-23T08.52.47.912	2455278.87235	-0.002295870891090014	-0.007878553751030415
HARPS.2010-03-23T08.53.54.925	2455278.87313	-0.0012115042888432579	-0.0021180483843763476
HARPS.2010-03-23T08.55.01.930	2455278.87391	-0.0013319383482666347	-0.016631776898676787
HARPS.2010-03-23T08.56.09.203	2455278.87469	-0.0017699720777341	-0.006926431625355001
HARPS.2010-03-23T08.57.16.097	2455278.87547	-0.001688923905555809	0.007955971180823695
HARPS.2010-03-23T08.59.29.904	2455278.87701	-0.003231929781881921	0.001910880659503622
HARPS.2010-03-23T08.58.22.901	2455278.87623	-0.0024652067900901944	0.00010379763581580548
HARPS.2010-03-24T05.24.30.669	2455279.72777	-0.0036484264613774998	-0.01859752725143138
HARPS.2010-03-24T05.25.38.172	2455279.72855	-0.0016521258062344817	0.008174531988667688
HARPS.2010-03-24T05.26.45.176	2455279.72933	-0.0005875190352037136	-0.01663456922824824
HARPS.2010-03-24T05.27.52.150	2455279.7301	-0.002299471309728752	-0.008409990238282594
HARPS.2010-03-24T05.28.58.903	2455279.73087	-0.0006579464314988457	-0.003525895980740268
HARPS.2010-03-24T05.30.05.927	2455279.7316400004	-0.000749908250234825	-0.012249483799075644
HARPS.2010-03-24T05.31.11.902	2455279.73241	-0.001678741694955871	-0.00997181238439726
HARPS.2010-03-24T05.32.18.895	2455279.73318	-0.001993529022334225	-0.01025948424839429
HARPS.2010-03-24T05.33.25.909	2455279.73396	-0.0023873588188614465	0.0037454591526460135
HARPS.2010-03-24T05.34.32.913	2455279.73473	-0.0018624533725242268	-0.01628242298319771
HARPS.2010-03-24T05.35.40.186	2455279.73552	-0.0016897137736156906	0.002030730064909836
HARPS.2010-03-24T05.36.47.171	2455279.7363	-0.0031286067111001323	-0.0040935157114674325
HARPS.2010-03-24T05.37.54.164	2455279.7370700003	-0.0010098349232119624	0.010400308706172368
HARPS.2010-03-24T05.39.00.939	2455279.73784	-0.0016111017020066195	-0.006765273173710673
HARPS.2010-03-24T07.28.42.928	2455279.81402	-0.0031099788072178496	-0.001158856796285912
HARPS.2010-03-24T07.27.36.444	2455279.81326	-0.00234665401490375	-0.003862213723768937
HARPS.2010-03-24T07.29.49.912	2455279.8148	-0.005620166689948106	-0.01602776829553787
HARPS.2010-03-24T07.30.56.906	2455279.81557	-0.0011117988285321459	0.009517262031776053
HARPS.2010-03-24T07.32.03.919	2455279.81635	-0.0016036491199780695	-0.009202591097208224
HARPS.2010-03-24T07.33.10.923	2455279.8171200003	-0.0020528451907878024	-0.005110211213709581
HARPS.2010-03-24T07.34.16.917	2455279.81789	-0.0032462172552815568	-0.013965131713252976
HARPS.2010-03-24T07.36.31.445	2455279.81945	-0.001598435800651599	-0.022214206295717576
HARPS.2010-03-24T07.35.23.990	2455279.81866	-0.002567363832993277	0.004053810455014517
HARPS.2010-03-24T07.37.38.178	2455279.82023	-0.0033264049589403224	-0.02161623240961985
HARPS.2010-03-24T07.38.44.902	2455279.82099	-0.002916594717450616	-0.023663209548134834
HARPS.2010-03-24T07.40.58.900	2455279.82254	-0.0026778518366217044	-0.0008511580993102452
HARPS.2010-03-24T09.18.03.077	2455279.88996	-0.0021842120951350457	0.0014035591424175209
HARPS.2010-03-24T07.42.05.904	2455279.82332	-0.0028370492383301463	-0.0039864511389478
HARPS.2010-03-24T09.19.09.911	2455279.89073	-0.0014420367068725694	-0.00772111866388725
HARPS.2010-03-24T09.20.15.885	2455279.8914900003	-0.002500033607831946	-0.010729267150253907
HARPS.2010-03-24T09.21.22.908	2455279.89227	-0.002322731987349865	-0.012108462532046005
HARPS.2010-03-24T09.22.29.912	2455279.89304	-0.0015967207850605988	0.003431886899122105
HARPS.2010-03-24T09.24.43.910	2455279.89459	-0.002493648770475073	-0.002238487277142598
HARPS.2010-03-24T09.25.51.183	2455279.89538	-0.0008488681436012587	0.0005930214287794833
HARPS.2010-03-24T09.23.36.916	2455279.89382	-0.0024214172814510803	-0.0118360610301953
HARPS.2010-03-24T09.26.58.107	2455279.89616	-0.00281057486124852	-0.0006567172242297747
HARPS.2010-03-24T09.28.05.091	2455279.89693	-0.001646211774230771	-0.010859376609733351
HARPS.2010-03-24T09.29.11.895	2455279.8977	-0.002274390221816756	-0.00792988762699065
HARPS.2010-03-24T09.30.18.919	2455279.89847	-0.0016931240465362794	-0.008642009730851052
HARPS.2010-03-24T09.32.32.927	2455279.90002	-0.0019698051547192784	0.002240500707528348
HARPS.2010-03-24T09.31.25.912	2455279.89925	-0.0016637273152626136	-0.004992995092354846
HARPS.2010-03-25T05.22.55.184	2455280.72673	-0.0005749632336948748	-0.005665948956025568
HARPS.2010-03-25T05.24.01.948	2455280.72749	-0.0013107302079951415	-0.004583073043036734
HARPS.2010-03-25T05.25.08.902	2455280.72827	-0.002154851008178102	-0.003075528371570213
HARPS.2010-03-25T05.26.16.057	2455280.72905	-0.001752822010374977	0.00029851897678678796
HARPS.2010-03-25T05.27.00.399	2455280.72956	-0.0023038340204611777	0.0014648823782619225
HARPS.2010-03-25T05.28.07.023	2455280.73034	-0.0018353859995282377	-0.005282282526807958
HARPS.2010-03-25T05.29.13.916	2455280.7311	-0.0025563443956941444	-0.008304286318940646
HARPS.2010-03-25T05.30.20.900	2455280.73188	-0.0019123126112311412	-0.0014375795274359504
HARPS.2010-03-25T05.32.35.048	2455280.73344	-0.002320982755882755	-0.0035022955179340176
